# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	38602
#@/user_id	1e00f3d4-bebe-4409-a48d-8e6aa5527cef
a 	啊	c=175 d=1.15467 t=38602
yi yu zheng 	抑鬱症	c=1 d=4.82961e-56 t=38602
yi yun 	依雲	c=1 d=1.59576e-57 t=38602
yi yun 	疑雲	c=0 d=6.78997e-65 t=38602
yi zai 	已在	c=1 d=3.08977e-07 t=38602
yi zha 	一眨	c=1 d=1.46149e-23 t=38602
yi zhang 	一張	c=1 d=5.61616e-37 t=38602
yi zhang 	一章	c=2 d=1.28117e-21 t=38602
yi zhang tu pian 	一張圖片	c=1 d=2.58202e-42 t=38602
yi zhen zi 	一陣子	c=1 d=3.50176e-09 t=38602
yi zheng 	一整	c=0 d=1.10116e-17 t=38602
yi zheng ge 	一整個	c=1 d=5.14722e-12 t=38602
yi zheng kuai 	一整塊	c=3 d=9.71902e-11 t=38602
yi zheng wan 	一整碗	c=1 d=2.30506e-60 t=38602
yi zheng yi fu 	一正一負	c=2 d=2.05401e-49 t=38602
yi zheng zhuang lou 	一整幢樓	c=1 d=1.87889e-08 t=38602
yi zhi 	一直	c=28 d=0.794534 t=38602
yi zhi 	一致	c=4 d=4.44238e-14 t=38602
yi zhi 	一隻	c=2 d=8.23368e-38 t=38602
yi zhi 	已知	c=1 d=2.70087e-42 t=38602
yi zhi 	意志	c=11 d=1.82548e-48 t=38602
yi zhi 	抑制	c=2 d=1.83543e-34 t=38602
yi zhi 	移植	c=6 d=0.00733572 t=38602
yi zhi bao cuo 	一直報錯	c=1 d=4.34216e-69 t=38602
yi zhi bu zhu 	抑制不住	c=1 d=1.62076e-34 t=38602
yi zhi chong fu chu xian zhe ge 	一直重複出現這個	c=1 d=6.16201e-40 t=38602
yi zhi dao 	移植到	c=1 d=6.76978e-27 t=38602
yi zhi gen sui zhe 	一直跟隨着	c=1 d=2.58167e-11 t=38602
yi zhi guo cheng 	意志過程	c=1 d=1.01208e-53 t=38602
yi zhi li 	意志力	c=1 d=2.10649e-54 t=38602
yi zhi li jian ding 	意志力堅定	c=1 d=1.59522e-53 t=38602
yi zhi mei geng 	一直沒更	c=1 d=1.103e-65 t=38602
yi zhi mei kai 	一直沒開	c=1 d=2.49287e-11 t=38602
yi zhi mei you 	一直沒有	c=1 d=5.13017e-31 t=38602
yi zhi pei bu hao 	一直配不好	c=1 d=5.47674e-06 t=38602
yi zhi shi 	一直是	c=2 d=2.31159e-05 t=38602
yi zhi ting liu zai 	一直停留在	c=1 d=1.33848e-18 t=38602
yi zhi xing 	一致性	c=1 d=0.000724521 t=38602
yi zhi xing xing 	一致性性	c=1 d=5.81838e-12 t=38602
yi zhi xuan bu dui 	一直選不對	c=1 d=0.00115345 t=38602
yi zhi yong 	一直用	c=1 d=5.65989e-40 t=38602
yi zhi zai 	一直在	c=1 d=2.88618e-58 t=38602
yi zhi zai bian 	一直在變	c=1 d=8.33627e-66 t=38602
yi zhong 	一種	c=17 d=0.157914 t=38602
yi zhong biao xian 	易鐘表現	c=1 d=1.55986e-54 t=38602
yi zhong ge shi 	一種格式	c=2 d=7.49382e-40 t=38602
yi zhuang yi xie 	亦莊亦諧	c=1 d=2.85844e-62 t=38602
yi zhuo 	一桌	c=1 d=7.20738e-60 t=38602
yi zu 	一組	c=3 d=4.56218e-09 t=38602
yi zuo 	一座	c=1 d=5.43721e-09 t=38602
yin 	印	c=1 d=2.69298e-38 t=38602
yin cang 	隱藏	c=4 d=0.00670434 t=38602
yin cang jie ju 	隱藏結局	c=1 d=1.87953e-12 t=38602
yin cang shu qian lan 	隱藏書籤欄	c=1 d=4.76287e-10 t=38602
yin cang zai 	隱藏在	c=1 d=1.61625e-60 t=38602
yin ci 	因此	c=47 d=0.190351 t=38602
yin diao 	音調	c=1 d=4.60846e-34 t=38602
yin er 	因而	c=11 d=0.179066 t=38602
yin er de ming 	因而得名	c=1 d=1.83724e-09 t=38602
yin fa 	引發	c=1 d=0.00368832 t=38602
yin fa le 	引發了	c=1 d=1.88209e-28 t=38602
yin hao 	引號	c=1 d=2.10673e-31 t=38602
yin he 	銀河	c=0 d=2.56827e-39 t=38602
yin he xi 	銀河系	c=1 d=3.4217e-31 t=38602
yin he zhan shi 	銀河戰士	c=2 d=5.45484e-38 t=38602
yin huan 	隱患	c=1 d=1.48762e-55 t=38602
yin lian 	銀聯	c=1 d=8.91612e-63 t=38602
yin liang 	音量	c=0 d=4.17985e-63 t=38602
yin liang tiao jie 	音量調節	c=2 d=8.50795e-62 t=38602
yin ni 	隱匿	c=1 d=4.42686e-61 t=38602
yin pin 	音頻	c=1 d=3.69448e-51 t=38602
yin qin 	殷勤	c=1 d=3.27215e-64 t=38602
yin qing 	引擎	c=2 d=6.39387e-05 t=38602
yin ru 	引入	c=0 d=4.29676e-64 t=38602
yin shen 	隱身	c=0 d=2.70648e-38 t=38602
yin shen chuang kou 	隱身窗口	c=1 d=1.41094e-50 t=38602
yin shen mo shi 	印神魔是	c=1 d=2.70648e-37 t=38602
yin shen mo shi 	隱身模式	c=1 d=2.72005e-37 t=38602
yin shi 	飲食	c=1 d=3.84853e-61 t=38602
yin shi wen hua 	飲食文化	c=1 d=6.2658e-60 t=38602
yin si zheng ce 	隱私政策	c=0 d=1.0158e-09 t=38602
yin su 	因素	c=10 d=1.40758e-22 t=38602
yin tai 	銀泰	c=1 d=3.22004e-48 t=38602
yin wei 	因爲	c=60 d=0.198932 t=38602
yin wei mou zhong 	因爲某種	c=1 d=1.2592e-35 t=38602
yin xiang 	印象	c=2 d=8.255e-40 t=38602
yin xiang 	音箱	c=0 d=3.51968e-70 t=38602
yin xiang 	音響	c=1 d=3.57288e-69 t=38602
yin xiang bi jiao shen 	印象比較深	c=1 d=5.10181e-54 t=38602
yin xiang ji shu 	印象技術	c=1 d=3.51968e-69 t=38602
yin xiang ji shu 	音箱技術	c=1 d=3.53733e-69 t=38602
yin xiang shen ke 	印象深刻	c=1 d=7.80766e-60 t=38602
yin xiang zhong 	印象中	c=3 d=0.0237541 t=38602
yin xiang zui shen de 	印象最深的	c=1 d=5.84219e-60 t=38602
yin yang 	陰陽	c=0 d=5.58987e-71 t=38602
yin yang shi 	陰陽師	c=2 d=4.68463e-21 t=38602
yin ying 	陰影	c=2 d=2.17695e-06 t=38602
yin yong 	引用	c=6 d=0.0235806 t=38602
yin yong de ba 	引用的吧	c=1 d=0.0122773 t=38602
yin yong ji 	引用級	c=1 d=4.26225e-27 t=38602
yin yong tu pian 	引用圖片	c=1 d=4.44768e-28 t=38602
yin yong wen xian 	引用文獻	c=1 d=3.22189e-29 t=38602
yin yue 	隱約	c=0 d=1.19178e-65 t=38602
yin yue 	音樂	c=6 d=0.033209 t=38602
yin yue di 	隱約地	c=1 d=1.19775e-64 t=38602
yin yue hui 	音樂會	c=2 d=1.06478e-24 t=38602
yin zhan de 	引戰的	c=1 d=1.58101e-36 t=38602
yin zi 	因子	c=1 d=1.14821e-67 t=38602
yin zi 	銀子	c=1 d=1.14248e-67 t=38602
ying 	影	c=0 d=2.32474e-14 t=38602
ying 	應	c=2 d=8.82018e-24 t=38602
ying 	硬	c=0 d=0.00327124 t=38602
ying 	英	c=0 d=1.44199e-13 t=38602
ying ai 	應唉	c=1 d=7.21866e-49 t=38602
ying bian ma 	硬編碼	c=1 d=4.64498e-68 t=38602
ying dang 	應當	c=1 d=1.17735e-10 t=38602
ying dang you 	應當由	c=1 d=1.18325e-09 t=38602
ying de 	贏得	c=0 d=8.27241e-06 t=38602
ying de yi xi zhi di 	贏得一席之地	c=1 d=8.31387e-05 t=38602
ying dui 	應對	c=2 d=6.02665e-14 t=38602
ying fen shen zhi shu 	影分身之術	c=1 d=2.33639e-13 t=38602
ying gai 	應該	c=20 d=2.60762e-11 t=38602
ying gai bu shi 	應該不是	c=2 d=7.0189e-14 t=38602
ying gai bu shi ba 	應該不是吧	c=1 d=7.05408e-13 t=38602
ying gai bu yi yang 	應該不一樣	c=1 d=1.96939e-32 t=38602
ying gai dou 	應該都	c=1 d=4.42535e-57 t=38602
ying gai hai shi 	應該還是	c=1 d=4.48536e-39 t=38602
ying gai hai shi cuo de 	應該還是錯的	c=1 d=1.20753e-42 t=38602
ying gai huan ge 	應該換個	c=1 d=1.5696e-39 t=38602
ying gai hui 	應該會	c=0 d=2.13189e-54 t=38602
ying gai hui zai 	應該會在	c=1 d=2.14258e-53 t=38602
ying gai jia shang 	應該加上	c=1 d=3.73606e-65 t=38602
ying gai man zu de yao qiu 	應該滿足的要求	c=1 d=5.73761e-24 t=38602
ying gai mei shen me yao qiu 	應該沒什麼要求	c=1 d=2.97013e-13 t=38602
ying gai shi 	應該是	c=11 d=0.0438235 t=38602
ying gai shi guo 	應該試過	c=1 d=1.91216e-38 t=38602
ying gai shi ruan jian 	應該是軟件	c=1 d=3.90071e-43 t=38602
ying gai shi yong 	應該是用	c=1 d=1.97415e-31 t=38602
ying gai shuo 	應該說	c=2 d=6.08417e-08 t=38602
ying gai xing ba 	應該行吧	c=1 d=1.96598e-41 t=38602
ying gai xiu fu le 	應該修復了	c=1 d=1.78016e-20 t=38602
ying gai yao 	應該要	c=1 d=8.76219e-64 t=38602
ying gai ye you 	應該也有	c=1 d=9.68372e-64 t=38602
ying he 	硬核	c=0 d=2.6062e-35 t=38602
ying hua 	映畫	c=1 d=4.76206e-09 t=38602
ying hua 	櫻花	c=1 d=4.27096e-51 t=38602
ying hua da zhan 	櫻花大戰	c=4 d=3.31625e-44 t=38602
ying jian 	硬件	c=7 d=0.0759572 t=38602
ying jian hou men 	硬件後門	c=1 d=3.18973e-58 t=38602
ying jian jia su 	硬件加速	c=1 d=0.763379 t=38602
ying jian miao shu yu yan 	硬件描述語言	c=1 d=3.25749e-70 t=38602
ying jian san 	硬件三	c=1 d=1.7121e-32 t=38602
ying jian xing neng 	硬件性能	c=1 d=5.31109e-27 t=38602
ying jing 	應景	c=0 d=1.38757e-31 t=38602
ying li 	營利	c=1 d=1.08964e-10 t=38602
ying pan 	硬盤	c=6 d=0.0699489 t=38602
ying pan deng 	硬盤燈	c=1 d=4.18582e-20 t=38602
ying pan hao da 	硬盤好大	c=1 d=0.0081887 t=38602
ying pan li 	硬盤里	c=2 d=2.67964e-08 t=38602
ying pan shang 	硬盤上	c=2 d=1.75186e-08 t=38602
ying pan xiang guan 	硬盤相關	c=1 d=3.07583e-42 t=38602
ying pan zhong 	硬盤中	c=1 d=2.54895e-08 t=38602
ying she 	映射	c=1 d=1.65416e-09 t=38602
ying shi li 	硬勢力	c=1 d=6.34664e-05 t=38602
ying shou 	營收	c=1 d=4.91812e-05 t=38602
ying wei 	應爲	c=1 d=8.34675e-22 t=38602
ying wen 	英文	c=15 d=2.73508e-06 t=38602
ying wen ban 	英文版	c=1 d=3.62638e-38 t=38602
ying wen yi ming 	英文譯名	c=1 d=6.22077e-34 t=38602
ying wen zi mu 	英文字母	c=1 d=2.27778e-67 t=38602
ying wen zi ti 	英文字體	c=2 d=3.81564e-37 t=38602
ying xi 	影戲	c=0 d=5.73956e-29 t=38602
ying xi na ge 	影戲那個	c=1 d=5.76833e-28 t=38602
ying xiang 	影響	c=18 d=0.000522255 t=38602
ying xiang fan wei 	影響範圍	c=1 d=3.27838e-57 t=38602
ying xiang ji suan xing neng 	影響計算性能	c=1 d=8.4467e-15 t=38602
ying xiang le 	影響了	c=1 d=4.01391e-56 t=38602
ying xiang ne 	影響呢	c=1 d=9.8307e-06 t=38602
ying xiang shu ru fa 	影響輸入法	c=1 d=0.00431784 t=38602
ying xiang xia 	影響下	c=1 d=1.76755e-54 t=38602
ying xiang xin li jian kang 	影響心理健康	c=1 d=7.3315e-55 t=38602
ying xiang yin su 	影響因素	c=1 d=2.21392e-56 t=38602
ying xiang zhe 	影響着	c=1 d=3.75351e-61 t=38602
ying xiao 	營銷	c=1 d=5.41101e-11 t=38602
ying yang 	營養	c=1 d=0.472367 t=38602
ying ye 	營業	c=0 d=4.84489e-06 t=38602
ying ye ce lve 	營業策略	c=1 d=4.86918e-05 t=38602
ying yin 	影音	c=1 d=1.26178e-59 t=38602
ying yong 	應用	c=7 d=1.93078e-06 t=38602
ying yong cheng xu 	應用程序	c=3 d=1.97724e-20 t=38602
ying yong dao 	應用到	c=1 d=1.85063e-05 t=38602
ying yong le 	應用了	c=1 d=1.94046e-05 t=38602
ying yong shang qu 	應用上去	c=1 d=1.5216e-56 t=38602
ying yong te zheng 	應用特徵	c=1 d=8.34533e-20 t=38602
ying you 	應有	c=1 d=2.18319e-68 t=38602
ying yu 	英語	c=2 d=5.96364e-08 t=38602
ying yu shui ping 	英語水平	c=3 d=6.58804e-38 t=38602
ying zai 	應在	c=0 d=2.91767e-69 t=38602
ying zai de 	應在的	c=1 d=2.9323e-68 t=38602
ying zao 	營造	c=1 d=0.0197421 t=38602
yo 	喲	c=0 d=0.0101774 t=38602
yong 	勇	c=0 d=1.88145e-25 t=38602
yong 	用	c=135 d=2.90916 t=38602
yong an 	永安	c=0 d=5.18614e-42 t=38602
yong an xian 	永安縣	c=1 d=5.21213e-41 t=38602
yong bao 	擁抱	c=1 d=1.01277e-61 t=38602
yong bu dao 	用不到	c=0 d=0.000171216 t=38602
yong bu dao le 	用不到了	c=1 d=0.00172074 t=38602
yong bu liao 	用不了	c=1 d=0.00142298 t=38602
yong chu 	用處	c=3 d=1.07452e-22 t=38602
yong dao 	用到	c=3 d=2.59949e-09 t=38602
yong dao de 	用到的	c=6 d=0.00282287 t=38602
yong de 	用的	c=8 d=0.859513 t=38602
yong de qu dong 	用的驅動	c=1 d=7.80791e-31 t=38602
yong de shang 	用得上	c=1 d=6.06698e-63 t=38602
yong de shen me ban ben 	用的什麼版本	c=1 d=0.00113061 t=38602
yong de shi 	用的是	c=3 d=5.26468e-12 t=38602
yong fa 	用法	c=4 d=1.91257e-11 t=38602
yong guo 	用過	c=3 d=0.404542 t=38602
yong guo yi hui 	用過一會	c=1 d=9.21301e-66 t=38602
yong he 	永和	c=0 d=9.56974e-14 t=38602
yong he jiu nian 	永和九年	c=1 d=9.61771e-13 t=38602
yong heng 	永恆	c=0 d=1.93039e-33 t=38602
yong heng zhi lan 	永恆之藍	c=1 d=1.94007e-32 t=38602
yong hu 	用戶	c=36 d=3.18332e-05 t=38602
yong hu de 	用戶的	c=3 d=1.43777e-07 t=38602
yong hu jie mian 	用戶界面	c=1 d=1.57505e-21 t=38602
yong hu ma 	用戶嗎	c=1 d=0.000262568 t=38602
yong hu ping jia ju zhen 	用戶評價矩陣	c=1 d=1.27606e-15 t=38602
yong hu she zhi 	用戶設置	c=1 d=7.24004e-25 t=38602
yong hu shu ju 	用戶數據	c=0 d=2.8848e-24 t=38602
yong hu shu ju zong shu 	用戶數據綜述	c=1 d=2.89926e-23 t=38602
yong hu shu ru 	用戶輸入	c=1 d=3.89275e-19 t=38602
yong hu zhong 	用戶中	c=1 d=1.74515e-51 t=38602
yong huai le 	用壞了	c=1 d=1.47112e-12 t=38602
yong hui 	用會	c=1 d=1.10951e-46 t=38602
yong ji 	擁擠	c=2 d=9.31571e-20 t=38602
yong kai guan 	用開關	c=1 d=1.19824e-10 t=38602
yong lai 	用來	c=11 d=0.0515171 t=38602
yong lai bao cun 	用來保存	c=1 d=1.10382e-15 t=38602
yong lai ji lu 	用來記錄	c=1 d=5.45035e-08 t=38602
yong lai jiang 	用來將	c=1 d=1.40414e-52 t=38602
yong lai jie 	用來接	c=1 d=0.369723 t=38602
yong lai xie 	用來寫	c=1 d=2.13894e-33 t=38602
yong le 	用了	c=9 d=0.00213171 t=38602
yong li 	用例	c=1 d=1.58956e-22 t=38602
yong li tu 	用例圖	c=1 d=4.79164e-22 t=38602
yong lian biao 	用鏈表	c=1 d=5.83542e-17 t=38602
yong liu lan qi 	用瀏覽器	c=1 d=6.50599e-32 t=38602
yong qi lai 	用起來	c=3 d=4.54308e-13 t=38602
yong ru 	涌入	c=1 d=0.00136037 t=38602
yong shan zi 	用扇子	c=1 d=1.22095e-25 t=38602
yong shang 	用上	c=0 d=4.94245e-64 t=38602
yong shang le 	用上了	c=2 d=4.46983e-57 t=38602
yong she tou 	用舌頭	c=1 d=6.27133e-41 t=38602
yong shen me 	用什麼	c=3 d=3.77578e-14 t=38602
yong shi 	勇士	c=1 d=4.7998e-42 t=38602
yong shou ji 	用手機	c=0 d=2.17732e-08 t=38602
yong ta 	用它	c=1 d=2.22668e-06 t=38602
yong wu zhi di 	用武之地	c=1 d=2.35658e-26 t=38602
yong xue xiao you xiang 	用學校郵箱	c=1 d=1.44867e-37 t=38602
yong you 	擁有	c=4 d=0.000944495 t=38602
yong you de 	擁有的	c=2 d=2.54197e-07 t=38602
yong you de lian biao 	擁有的鏈表	c=1 d=3.19982e-07 t=38602
yong yu 	用於	c=1 d=8.50667e-10 t=38602
yong yuan 	永遠	c=5 d=5.20128e-07 t=38602
yong yuan bao chi 	永遠保持	c=1 d=7.91244e-11 t=38602
yong yuan bu hui 	永遠不會	c=0 d=3.1115e-61 t=38602
yong yuan bu hui ting zhi 	永遠不會停止	c=1 d=3.1271e-60 t=38602
yong yuan di 	永遠地	c=1 d=4.93488e-45 t=38602
yong yuan dou shi 	永遠都是	c=1 d=1.88632e-25 t=38602
yong yuan shi 	永遠是	c=1 d=5.14257e-30 t=38602
yong yuan zai jia zai zhong 	永遠在加載中	c=1 d=4.34614e-21 t=38602
yong zhe 	勇者	c=1 d=0.0909373 t=38602
yong zhe 	用着	c=0 d=7.63639e-06 t=38602
yong zhe bu cuo 	用着不錯	c=1 d=7.67467e-05 t=38602
yong zhe da mao xian 	勇者大冒險	c=2 d=1.83244 t=38602
yong zhong jian 	用中鍵	c=1 d=4.95725e-10 t=38602
yong zuo 	用作	c=1 d=3.19931e-06 t=38602
you 	又	c=40 d=0.00348252 t=38602
you 	右	c=1 d=4.47911e-52 t=38602
you 	有	c=172 d=0.971101 t=38602
you 	油	c=0 d=5.53461e-13 t=38602
you 	由	c=31 d=0.0368832 t=38602
you bi yao 	有必要	c=0 d=0.000637737 t=38602
you bi yao kai 	有必要開	c=1 d=0.00640933 t=38602
you bian 	右邊	c=3 d=4.05576e-31 t=38602
you bian de 	右邊的	c=2 d=2.07334e-63 t=38602
you bian de le 	右邊的了	c=1 d=2.56156e-66 t=38602
you biao 	遊標	c=0 d=8.90702e-52 t=38602
you biao shang qu le 	又飆上去了	c=1 d=2.79574e-07 t=38602
you bu 	又不	c=0 d=6.53992e-06 t=38602
you bu da zheng chang le 	又不大正常了	c=1 d=3.52842e-10 t=38602
you bu neng 	又不能	c=1 d=6.43338e-47 t=38602
you bu shao 	有不少	c=1 d=0.0939493 t=38602
you bu shi 	又不是	c=1 d=3.44189e-12 t=38602
you bu ti gong 	又不提供	c=1 d=6.5727e-05 t=38602
you chao nao 	有吵鬧	c=1 d=7.33774e-65 t=38602
you cheng 	又稱	c=1 d=1.9718e-17 t=38602
you chong tu 	有衝突	c=1 d=2.68055e-12 t=38602
you chou 	有仇	c=2 d=5.10928e-63 t=38602
you chou le 	又抽了	c=1 d=3.47626e-70 t=38602
you ci 	由此	c=1 d=2.21543e-64 t=38602
you ci mo kuai 	由此模塊	c=1 d=1.32737e-67 t=38602
you dao 	誘導	c=0 d=1.63677e-33 t=38602
you dao li 	有道理	c=6 d=0.00311221 t=38602
you dao xing 	誘導性	c=1 d=1.64497e-32 t=38602
you de 	有的	c=3 d=0.00742736 t=38602
you di zhi 	有地址	c=1 d=2.12609e-21 t=38602
you dian 	優點	c=7 d=2.33362e-09 t=38602
you dian 	有點	c=14 d=0.128093 t=38602
you dian da 	有點大	c=1 d=1.93204e-42 t=38602
you dian he wen ti 	優點和問題	c=1 d=7.82014e-20 t=38602
you dian xiang 	有點像	c=3 d=3.04211e-30 t=38602
you dian xiao ji dong 	有點小激動	c=1 d=1.32129e-13 t=38602
you dian yan shu 	有點眼熟	c=1 d=0.107528 t=38602
you dian yong chu 	有點用處	c=1 d=2.17496e-53 t=38602
you duan 	右端	c=1 d=0.0049667 t=38602
you duo 	有多	c=0 d=9.06658e-55 t=38602
you duo an quan 	有多安全	c=1 d=5.65796e-36 t=38602
you duo ma fan 	有多麻煩	c=1 d=9.11203e-54 t=38602
you duo xi shu 	有多稀疏	c=1 d=5.70511e-16 t=38602
you fa xian 	又發現	c=1 d=7.90251e-55 t=38602
you fei chang duo 	有非常多	c=1 d=6.35616e-52 t=38602
you fen qi 	有分歧	c=1 d=7.30114e-65 t=38602
you fu hao 	有符號	c=1 d=5.92241e-44 t=38602
you gan jue 	有感覺	c=0 d=3.86873e-06 t=38602
you ge 	有個	c=11 d=0.0495388 t=38602
you ge di fang 	有個地方	c=1 d=2.88775e-35 t=38602
you ge ren 	有個人	c=1 d=5.01544e-59 t=38602
you ge tong xue 	有個同學	c=1 d=1.14229e-65 t=38602
you ge zi de 	有個自得	c=1 d=9.52333e-44 t=38602
you geng xin 	有更新	c=1 d=1.45222e-07 t=38602
you geng xin le 	有更新了	c=1 d=1.33634e-58 t=38602
you guan 	有關	c=4 d=7.97612e-16 t=38602
you guan bu men 	有關部門	c=1 d=0.01649 t=38602
you guan de 	有管得	c=2 d=8.63937e-45 t=38602
you guan shi jian 	有關時間	c=1 d=6.26153e-52 t=38602
you guan xi 	有關係	c=2 d=8.74609e-13 t=38602
you guan xi de me 	有關係的麼	c=1 d=1.4612e-50 t=38602
you guan xi me 	有關係麼	c=1 d=6.47443e-63 t=38602
you gui ding le ma 	有規定了嗎	c=1 d=2.72106e-12 t=38602
you guo 	油鍋	c=1 d=3.85783e-60 t=38602
you hei 	遊黑	c=1 d=6.59308e-12 t=38602
you hou jiao ben 	油猴腳本	c=1 d=5.56235e-12 t=38602
you hua 	優化	c=5 d=7.33822e-08 t=38602
you hua kan you 	優化堪憂	c=1 d=1.57067e-47 t=38602
you hua kong jian 	優化空間	c=1 d=8.1379e-18 t=38602
you huan chong qu 	有緩衝區	c=1 d=0.00283702 t=38602
you huan hang 	有換行	c=1 d=3.09882e-12 t=38602
you hui 	優惠	c=1 d=4.15241e-05 t=38602
you hui 	又會	c=0 d=4.26602e-09 t=38602
you hui ba 	又會把	c=1 d=4.2874e-08 t=38602
you hui dao 	又回到	c=0 d=8.87675e-12 t=38602
you hui dao le 	又回到了	c=1 d=8.92125e-11 t=38602
you hui zhong zi 	優惠種子	c=1 d=7.86577e-59 t=38602
you jian 	右鍵	c=5 d=4.39131e-25 t=38602
you jian 	郵件	c=2 d=4.43544e-25 t=38602
you jian cai dan 	右鍵菜單	c=1 d=3.40764e-12 t=38602
you jian ke hu duan 	郵件客戶端	c=1 d=3.5909e-40 t=38602
you jian tou 	右箭頭	c=2 d=4.29178e-20 t=38602
you jiang 	有講	c=1 d=1.57859e-18 t=38602
you jiang jie le 	有講解了	c=1 d=3.15305e-69 t=38602
you jiao da 	有較大	c=0 d=9.61935e-16 t=38602
you jiao da de 	有較大的	c=1 d=9.66756e-15 t=38602
you jin cheng 	有進程	c=2 d=4.55355e-39 t=38602
you jing yan de 	有經驗的	c=1 d=0.0428521 t=38602
you ke 	遊客	c=4 d=1.26306e-57 t=38602
you ke neng 	有可能	c=1 d=1.45842e-57 t=38602
you kong 	有空	c=1 d=6.22057e-63 t=38602
you kong shi 	有空時	c=0 d=0.00599047 t=38602
you ku 	優酷	c=2 d=9.63737e-37 t=38602
you lai 	又來	c=1 d=4.15123e-40 t=38602
you lai 	由來	c=1 d=1.01615e-13 t=38602
you lai me 	由來麼	c=1 d=1.02124e-12 t=38602
you lai yuan ma 	有來源嗎	c=2 d=3.90761e-05 t=38602
you le 	有了	c=9 d=0.000634551 t=38602
you li ji shu 	有立即數	c=1 d=3.81295e-40 t=38602
you li yu 	有利於	c=3 d=0.149569 t=38602
you liang ge 	有兩個	c=0 d=2.05004e-64 t=38602
you liang ge ban ben 	有兩個版本	c=1 d=2.06032e-63 t=38602
you ling 	幽靈	c=0 d=1.04379e-64 t=38602
you ling gui ji 	幽靈詭計	c=3 d=3.75674e-63 t=38602
you lu xiang ma 	有錄像嗎	c=1 d=1.76449e-63 t=38602
you lv 	憂慮	c=1 d=1.07207e-54 t=38602
you me you ren 	有麼有人	c=1 d=3.73821e-13 t=38602
you mei you 	有沒有	c=25 d=0.193364 t=38602
you mei you guan xi 	有沒有關係	c=2 d=0.00802655 t=38602
you mei you guo shi 	有沒有過時	c=1 d=2.94809e-43 t=38602
you mei you yong 	有沒有用	c=1 d=2.4561e-42 t=38602
you meng 	友盟	c=1 d=9.07613e-37 t=38602
you mo 	幽默	c=1 d=2.9142e-54 t=38602
you mou ge 	有某個	c=1 d=1.27009e-48 t=38602
you na xie 	有哪些	c=1 d=5.75344e-27 t=38602
you qi 	尤其	c=2 d=2.3926e-28 t=38602
you qi shi 	尤其是	c=3 d=5.0914e-30 t=38602
you qian 	有錢	c=1 d=4.70315e-38 t=38602
you qu 	有去	c=0 d=2.29527e-11 t=38602
you qu 	有趣	c=4 d=2.29527e-10 t=38602
you qu liao jie guo 	有去瞭解過	c=1 d=2.30678e-10 t=38602
you ren 	有人	c=3 d=0.00019165 t=38602
you sha 	有啥	c=0 d=9.39623e-34 t=38602
you sha yi zhi de bi yao 	有啥一直的必要	c=1 d=9.44332e-33 t=38602
you shang jiao 	右上角	c=2 d=4.84819e-14 t=38602
you shang jiao cai dan 	右上角菜單	c=1 d=4.8725e-13 t=38602
you shao xu bu tong 	有少許不同	c=1 d=5.70802e-22 t=38602
you shen er ma 	有甚而嘛	c=1 d=8.14456e-57 t=38602
you shen me 	有什麼	c=11 d=0.0227813 t=38602
you shen me bu tong 	有什麼不同	c=2 d=4.70075e-32 t=38602
you shen me bu tong ma 	有什麼不同嗎	c=1 d=5.07118e-42 t=38602
you shen me di fang 	又什麼地方	c=1 d=8.53277e-46 t=38602
you shen me guan xi 	有什麼關係	c=1 d=3.20146e-14 t=38602
you shen me guan xi ma 	有什麼關係嗎	c=1 d=3.2175e-13 t=38602
you shen me keng 	有什麼坑	c=1 d=0.000728153 t=38602
you shen me qu bie lai zhe 	有什麼區別來着	c=1 d=0.00165327 t=38602
you shen me qu bie ma 	有什麼區別嗎	c=1 d=0.225373 t=38602
you shen me wen ti 	有什麼問題	c=1 d=5.66856e-58 t=38602
you shen me wen ti me 	有什麼問題麼	c=2 d=1.00796e-05 t=38602
you shen me yong 	有什麼用	c=1 d=5.17363e-42 t=38602
you sheng zhi nian 	有生之年	c=1 d=1.31555e-50 t=38602
you shi 	優勢	c=5 d=4.2345e-09 t=38602
you shi 	又是	c=2 d=5.85869e-05 t=38602
you shi hou 	有時候	c=5 d=2.71727e-25 t=38602
you shi jian 	有時間	c=1 d=5.64257e-05 t=38602
you shi jian he jing li 	有時間和精力	c=1 d=0.000567086 t=38602
you shi li 	有實力	c=1 d=1.71303e-09 t=38602
you shou bing 	有手柄	c=1 d=6.30256e-70 t=38602
you shuang pin ma 	有雙拼嗎	c=1 d=1.58187e-13 t=38602
you shuo 	有說	c=1 d=1.24667e-35 t=38602
you suo bu tong 	有所不同	c=1 d=4.46907e-55 t=38602
you suo jin 	有縮進	c=1 d=3.57372e-13 t=38602
you tou xiang le 	有頭像了	c=1 d=5.96142e-33 t=38602
you tu ma 	有圖嗎	c=1 d=4.72849e-13 t=38602
you wan 	遊玩	c=1 d=1.08134e-67 t=38602
you wei xie 	有威脅	c=1 d=2.79365e-57 t=38602
you wen ti 	有問題	c=5 d=3.7497e-35 t=38602
you wo men 	有我們	c=1 d=3.7202e-15 t=38602
you xi 	遊戲	c=55 d=0.0375584 t=38602
you xi ai hao zhe 	遊戲愛好者	c=1 d=6.95475e-52 t=38602
you xi ben 	遊戲本	c=1 d=0.209088 t=38602
